categorie;identifiant_unique;titre;description;prix;URL_produit;URL_image;frais_de_port;disponibilite;delai_de_livraison;garantie;reference_modele;D3E;marque;EAN;prix_barre;devise;occasion;type_promotion;URL_mobile
Aromathérapie>Huiles essentielles;342-401; Huile essentielle Cannelle de ceylan BIO [Florame] Volume - 5 mL;Cinnamomum verum. Cette huile est indiquée en cas d'infections intestinales et digestives.;15.9;http://www.lilibio.com/huile-essentielle/342-huile-essentielle-canelle-de-ceylan.html;http://www.lilibio.com/img/p/342-461-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170009837;;EUR;0;0;
Aromathérapie>Huiles essentielles;343-402; Huile essentielle Cèdre atlas BIO [Florame] Volume - 10 mL;Cedrus atlantica. Cette huile est une incontournable anti-inflammatoire, anti-infectieuse et expectorante.Elle est connue aussi pour son action circulatoire.;5.9;http://www.lilibio.com/huile-essentielle/343-huile-essentielle-cedre-atlas-bio.html;http://www.lilibio.com/img/p/343-462-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170010734;;EUR;0;0;
Aromathérapie>Huiles essentielles;344-403; Huile essentielle Citron zeste BIO [Florame] Volume - 10 mL;Citrus limon. Cette huile est sans aucun doute une grande antiseptique atmosphérique. Elle est connue pour traiter les troubles digestifs, nausées et vomissement.;6.5;http://www.lilibio.com/huile-essentielle/344-huile-essentielle-citron-zeste.html;http://www.lilibio.com/img/p/344-463-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000056;;EUR;0;0;
Aromathérapie>Huiles essentielles;345-404; Huile essentielle Citronelle BIO [Florame] Volume - 10 mL;Cymbopogon winterianus. Cette huile anti-infectieuse est aussi la plus grande insectifuge.;5.6;http://www.lilibio.com/huile-essentielle/345-huile-essentielle-citronelle-bio.html;http://www.lilibio.com/img/p/345-464-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170011342;;EUR;0;0;
Aromathérapie>Huiles essentielles;346-405; Huile essentielle Cyprès BIO [Florame] Volume - 10 mL;Cupressus sempervirens. Cette huile expectorante est connue pour son action décongestionnante sur les veines.;9.5;http://www.lilibio.com/huile-essentielle/346-huile-esssentielle-cypres-bio.html;http://www.lilibio.com/img/p/346-465-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170003071;;EUR;0;0;
Aromathérapie>Huiles essentielles;347-406; Huile essentielle Eucalyptus citronné BIO [Florame] Volume - 10 mL;Eucalyptus citriodora. Cette huile est connue pour son action anti-inflammatoire sur les douleurs articulaires et musculaires.;5.9;http://www.lilibio.com/huile-essentielle/347-huile-essentielle-eucalyptus-citronne-bio.html;http://www.lilibio.com/img/p/347-466-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170011069;;EUR;0;0;
Aromathérapie>Huiles essentielles;348-407; Huile essentielle Eucalyptus globuleux BIO [Florame] Volume - 10 mL;Eucalyptus globulus. Cette huile est une grande expectorante mucolytique indiquée en cas d'infections broncho-pulmonaires.;4.9;http://www.lilibio.com/huile-essentielle/348-huile-essentielle-eucalyptus-globuleux-bio.html;http://www.lilibio.com/img/p/348-467-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000094;;EUR;0;0;
Aromathérapie>Huiles essentielles;349-408; Huile essentielle Eucalyptus radié BIO [Florame] Volume - 10 mL;Eucalyptus radiata. Cette huile est une grande expectorante mucolytique indiquée en cas d'infections broncho-pulmonaires.;6.9;http://www.lilibio.com/huile-essentielle/349-huile-essentielle-eucalyptus-radie-bio.html;http://www.lilibio.com/img/p/349-468-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170011052;;EUR;0;0;
Aromathérapie>Huiles essentielles;352-411; Huile essentielle Gaulthérie couchée BIO [Florame] Volume - 10 mL;Gaultheria procumbens. Cette huile anti-inflammatoire est appréciée en cas de douleurs musculaires et articulaires.;5.6;http://www.lilibio.com/huile-essentielle/352-gaultherie-couchee-bio.html;http://www.lilibio.com/img/p/352-472-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170009622;;EUR;0;0;
Aromathérapie>Huiles essentielles;353-412; Huile essentielle Génévrier commun BIO [Florame] Volume - 10 mL;Juniperus communis. Cette huile anti-inflammatoire et aussi apréciée en cas de rétention d'eau.;11.9;http://www.lilibio.com/huile-essentielle/353-genevrier-commun-bio.html;http://www.lilibio.com/img/p/353-473-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170003019;;EUR;0;0;
Aromathérapie>Huiles essentielles;354-413; Huile essentielle Géranium Bourbon BIO [Florame] Volume - 5 mL;Pelargonium graveolens. Cette huile cicatrisante est très appréciéeen cosmétique.;9.5;http://www.lilibio.com/huile-essentielle/354-geranium-bourbon-bio.html;http://www.lilibio.com/img/p/354-474-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170009943;;EUR;0;0;
Aromathérapie>Huiles essentielles;355-414; Huile essentielle Giroflier BIO   [Florame] Volume - 10 mL;Eugenia caryophyllus. Cette huile anti-infectieuse, possède un fort pouvoir anesthésiant.;7.5;http://www.lilibio.com/huile-essentielle/355-giroflier-bio.html;http://www.lilibio.com/img/p/355-475-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170001862;;EUR;0;0;
Aromathérapie>Huiles essentielles;357-416; Huile essentielle Laurier noble BIO [Florame] Volume - 5 mL;Laurus nobilis. Cette huile anti-infectieuse est adaptée en cas d'infections pulmonaires.;8.5;http://www.lilibio.com/huile-essentielle/357-laurier-noble-bio.html;http://www.lilibio.com/img/p/357-477-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170009998;;EUR;0;0;
Aromathérapie>Huiles essentielles;358-417; Huile essentielle Lavande aspic BIO [Florame] Volume - 10 mL;Lavandula latifolia. Cette huile anti-infectieuse est aussi anti-inflammatoire. Parfaite pour les piqûres d'insectes.;9.1;http://www.lilibio.com/huile-essentielle/358-lavande-aspic-bio.html;http://www.lilibio.com/img/p/358-478-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170001879;;EUR;0;0;
Aromathérapie>Huiles essentielles;359-418; Huile essentielle Lavande fine BIO [Florame] Volume - 10 mL;Lavandula angustifolia. Cette huile est une grande calmante déstressante, elle est aussi cicatrisante et régénératrice.;11.1;http://www.lilibio.com/huile-essentielle/359-lavande-fine-bio.html;http://www.lilibio.com/img/p/359-479-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000131;;EUR;0;0;
Aromathérapie>Huiles essentielles;360-419; Huile essentielle Lavandin BIO [Florame] Volume - 10 mL;Lavandula hybrida. Ce mélange de lavande fine et lavande aspic est appréciée pour son action spasmolytique et decontracatante.;4.5;http://www.lilibio.com/huile-essentielle/360-lavandin-bio.html;http://www.lilibio.com/img/p/360-480-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000155;;EUR;0;0;
Aromathérapie>Huiles essentielles;370-426; Huile essentielle Lemongrass BIO [Florame] Volume - 10 mL;Cymbopogon flexuosus. Cette huile est appréciée pour son action anti-inflammatoire et vasodilatatrice.;5.9;http://www.lilibio.com/huile-essentielle/370-lemongrass-bio.html;http://www.lilibio.com/img/p/370-490-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170011632;;EUR;0;0;
Aromathérapie>Huiles essentielles;372-428; Huile essentielle Marjolaine à coquille BIO [Florame] Volume - 5 mL;Origanum majorana. Cette huile est bactéricide et anti-virale. Elle aussi une action stimulante.;9.9;http://www.lilibio.com/huile-essentielle/372-marjoliane-a-coquille-bio.html;http://www.lilibio.com/img/p/372-492-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170010017;;EUR;0;0;
Aromathérapie>Huiles essentielles;373-429; Huile essentielle Menthe poivrée BIO [Florame] Volume - 10 mL;Mentha piperita. Cette grande spasmolytique et aussi une huile anti-inflammatoire très reconnue.;10.9;http://www.lilibio.com/huile-essentielle/373-menthe-poivree-bio.html;http://www.lilibio.com/img/p/373-493-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170018136;;EUR;0;0;
Aromathérapie>Huiles essentielles;374-430; Huile essentielle Myrte rouge BIO [Florame] Volume - 10 mL;Myrtus communis. Cette huile bactéricide est appréciée contre les infections pulmonaires.;7.9;http://www.lilibio.com/huile-essentielle/374-myrte-rouge-bio.html;http://www.lilibio.com/img/p/374-494-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170011410;;EUR;0;0;
Aromathérapie>Huiles essentielles;375-431;Huile essentielle Nard BIO [Florame] Volume - 5 mL;Nardostachys jatamansi. Cette huile offre un répère olfactif lors d'un choc physique ou émotionnel violent. Elle est considérée comme une huile "d'encrage au sol" pour les naturopathes.;11.9;http://www.lilibio.com/huile-essentielle/375-nard-bio.html;http://www.lilibio.com/img/p/375-495-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170010215;;EUR;0;0;
Aromathérapie>Huiles essentielles;376-432;Huile essentielle Niaouli BIO [Florame] Volume - 10 mL;Melaleuca viridiflora. Cette huile anti-virale est aussi une expectorante mucolytique.;5.9;http://www.lilibio.com/huile-essentielle/376-niaouli-bio.html;http://www.lilibio.com/img/p/376-496-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170011076;;EUR;0;0;
Aromathérapie>Huiles essentielles;377-433; Huile essentielle Orange amère ou Petit grain bigaradier BIO [Florame] Volume - 10 mL;Citrus aurantium amara. Cette huile est une calmante sédative. Elle a aussi une action neurotrope qui favorise la concentration.;5.9;http://www.lilibio.com/huile-essentielle/377-orange-amere-ou-petit-grain-bigaradier-bio.html;http://www.lilibio.com/img/p/377-497-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170003132;;EUR;0;0;
Aromathérapie>Huiles essentielles;381-435; Huile essentielle Palmarosa BIO [Florame] Volume - 10 mL;Cymbopogon martinii. Cette huile est une grande anti-mycosique.;5.9;http://www.lilibio.com/huile-essentielle/381-palmarosa-bio.html;http://www.lilibio.com/img/p/381-501-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170011427;;EUR;0;0;
Aromathérapie>Huiles essentielles;382-436; Huile essentielle Pamplemousse zeste BIO [Florame] Volume - 10 mL;Citrus paradisii. Cette huile est une bactéricide atmosphérique efficace. Elle favorise aussi la concentration.;10.5;http://www.lilibio.com/huile-essentielle/382-pamplemousse-zeste-bio.html;http://www.lilibio.com/img/p/382-502-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170012110;;EUR;0;0;
Aromathérapie>Huiles essentielles;384-438; Huile essentielle Pin sylvestre BIO   [Florame] Volume - 10 mL;Pinus sylvestris. Cette huile est une anti-virale expectorante.;6.9;http://www.lilibio.com/huile-essentielle/384-pin-sylvestre-bio.html;http://www.lilibio.com/img/p/384-504-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170001916;8.9;EUR;0;1;
Aromathérapie>Huiles essentielles;385-439; Huile essentielle Ravensare BIO [Florame] Volume - 10 mL;Ravensara aromatica. Cette huile est une anti-infectieuse.;8.9;http://www.lilibio.com/huile-essentielle/385-ravensare-bio.html;http://www.lilibio.com/img/p/385-505-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170001756;;EUR;0;0;
Aromathérapie>Huiles essentielles;386-440; Huile essentielle Ravintsara BIO [Florame] Volume - 10 mL;Cinnamomum camphora. Cette huile anti-virale est expectorante mucolytique puissante.;8.9;http://www.lilibio.com/huile-essentielle/386-ravintsara-bio.html;http://www.lilibio.com/img/p/386-506-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170003347;;EUR;0;0;
Aromathérapie>Huiles essentielles;387-441; Huile essentielle Sapin de Sibérie BIO [Florame] Volume - 10 mL;Abies sibrica. Cette huile possède une action respiratoire.;7.9;http://www.lilibio.com/huile-essentielle/387-sapin-de-siberie-bio.html;http://www.lilibio.com/img/p/387-507-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016828;;EUR;0;0;
Aromathérapie>Huiles essentielles;388-442; Huile essentielle Saro BIO [Florame] Volume - 10 mL;Cinnamosma fragans. Cette huile anti-virale est une expectorante mucolytique.;8.9;http://www.lilibio.com/huile-essentielle/388-saro-bio.html;http://www.lilibio.com/img/p/388-508-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170014909;;EUR;0;0;
Aromathérapie>Huiles essentielles;389-443; Huile essentielle Sauge sclarée BIO [Florame] Volume - 5 mL;Salvia sclarea. Cette huile est spasmolytique est aussi oestrogen like.;9.9;http://www.lilibio.com/huile-essentielle/389-sauge-sclaree-bio.html;http://www.lilibio.com/img/p/389-509-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170010123;;EUR;0;0;
Aromathérapie>Huiles essentielles;390-444; Huile essentielle Tea tree ou Arbre à thé BIO [Florame] Volume - 10 mL;Melaleuca alternifolia. Cette huile est l'anti-infectieuse la plus complète.;7.5;http://www.lilibio.com/huile-essentielle/390-tea-tree-bio-arbre-a-the.html;http://www.lilibio.com/img/p/390-510-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170011434;;EUR;0;0;
Aromathérapie>Huiles essentielles;391-445; Huile essentielle Thym blanc BIO [Florame] Volume - 10 mL;Thymus satureoides. Cette huile anti-infectieuse est aussi antalgique.;9.9;http://www.lilibio.com/huile-essentielle/391-thym-blanc-bio.html;http://www.lilibio.com/img/p/391-511-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170001923;;EUR;0;0;
Aromathérapie>Huiles essentielles;392-446; Huile essentielle Verveine yunnan ou Litsée BIO [Florame] Volume - 10 mL;Litsea cubeba ou listée. Cette huile est une insectifuge puissante et aussi une calmante.;5.1;http://www.lilibio.com/huile-essentielle/392-verveine-yunnan-bio.html;http://www.lilibio.com/img/p/392-512-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170010529;;EUR;0;0;
Aromathérapie>Huiles essentielles;846-931; Huile essentielle Romarin camphré BIO [Florame] Volume - 10 mL;Rosmarinus officinalis. Cette grande anti-infectieuse est chargée en camphre, ce qui lui confère une propriété anti-douleur.;6.7;http://www.lilibio.com/huile-essentielle/846-romarin-camphre-bio.html;http://www.lilibio.com/img/p/846-1094-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170011649;;EUR;0;0;
Aromathérapie>Huiles essentielles;849-935; Huile essentielle Patchouli BIO [Florame] Volume - 10 mL;Pogostemon Cablin. Cette huile diminue la tension cardiaque. Elle est aussi régénératrice tissulaire et cicatrisante.;10.9;http://www.lilibio.com/huile-essentielle/849-patchouli-bio.html;http://www.lilibio.com/img/p/849-1097-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170002845;;EUR;0;0;
Aromathérapie>Huiles essentielles;982-1065;Huile essentielle Romarin à Cinéole BIO [Florame] Volume - 10 mL;Rosmarinus Officinalis. Cette huile améliore la respiration en diffusion.;6.4;http://www.lilibio.com/huile-essentielle/982-huile-essentielle-de-romarin-a-cineole-bio-florame-.html;http://www.lilibio.com/img/p/982-1260-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170011618;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;322-384; Composition Anti-tabac   [Florame] Volume - 10 mL;Neutralisez les odeurs de tabac dans toute la maison. Cette composition trouvera sa place dans touye les pièces enfumées.;6.9;http://www.lilibio.com/composition-a-diffuser/322-composition-anti-tabac.html;http://www.lilibio.com/img/p/322-443-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000032;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;323-385; Composition Eden [Florame] Volume - 10 mL;Decouvrez la composition Eden, idéale pour la détente et méditation... Note florale de géranium.;6.9;http://www.lilibio.com/composition-a-diffuser/323-composition-eden.html;http://www.lilibio.com/img/p/323-444-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000070;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;324-386; Composition Freshtonic [Florame] Volume - 10 mL;Cette composition vous apportera du pétillant et la fraîcheur des agrumes dans vos pièces à vivre...;6.9;http://www.lilibio.com/composition-a-diffuser/324-composition-freshtonic.html;http://www.lilibio.com/img/p/324-445-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000117;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;325-387; Composition Orientale [Florame] Volume - 10 mL;Un air d'Orient rentre chez vous... Laissez vous seduire par les notes épicées et boisées du complex de diffusion Oriental.;6.9;http://www.lilibio.com/composition-a-diffuser/325-composition-orientale.html;http://www.lilibio.com/img/p/325-446-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000193;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;326-388; Composition Provence [Florame] Volume - 10 mL;Des souvenirs de thym et de guarrigue vous envahissent...Decouvrez la composition du sud, senteur Provence.;6.9;http://www.lilibio.com/composition-a-diffuser/326-composition-provence.html;http://www.lilibio.com/img/p/326-447-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000230;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;327-389; Composition Relax [Florame] Volume - 10 mL;Detendez-vous et laissez les bienfaits des huiles essentielles agir sur vous....Diffusez ce complexe et détendez vous à la lumière d'une bougie....;6.9;http://www.lilibio.com/composition-a-diffuser/327-composition-relax.html;http://www.lilibio.com/img/p/327-448-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000254;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;328-390; Composition Respiratoire [Florame] Volume - 10 mL;Protegez-vous avec un complexe basé sur les plus puissantes huiles anti-infectieuses et anti-virale. Diffusez le tout et vous êtes guéris.;6.9;http://www.lilibio.com/composition-a-diffuser/328-composition-respiratoire.html;http://www.lilibio.com/img/p/328-449-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000278;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;329-391; Composition Sensual [Florame] Volume - 10 mL;La senteur douce et suave de Sensual, vous enivre. Complexe de diffusion entre amoureux ou tout simplement pour vous détendre.;6.9;http://www.lilibio.com/composition-a-diffuser/329-composition-sensual.html;http://www.lilibio.com/img/p/329-450-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170001824;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;330-392; Composition Yogi [Florame] Volume - 10 mL;Laissez vous aller à la détente du corps et de l'ésprit. Redevenez ZEN avec ce complexe de diffusion Florame.;6.9;http://www.lilibio.com/composition-a-diffuser/330-composition-yogi.html;http://www.lilibio.com/img/p/330-451-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000353;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;331-393; Composition Cannelle orange   [Florame] Volume - 10 mL;Souvenir de Noël... redecouvrez l'odeur des biscuits à la cannelle parsemés d'écorces d'orange;6.9;http://www.lilibio.com/composition-a-diffuser/331-composition-cannelle-orange.html;http://www.lilibio.com/img/p/331-452-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000926;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;332-394; Composition Anti-insectes   [Florame] Volume - 10 mL;Oubliez les piqûres d'insectes et partez en vacances l'esprit libre! Ce mélange se diffuse partout aussi souvent que nécessaire pour protéger petits et grands.;6.9;http://www.lilibio.com/composition-a-diffuser/332-composition-anti-insectes.html;http://www.lilibio.com/img/p/332-453-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170000018;;EUR;0;0;
Aromathérapie>Composition d'huile essentielle à diffuser;873-951; Composition Menthe-citron [Florame] Volume - 10 mL;Odeur tonique et fraîche. Dynamisez et purifiez votre maison en diffusant ce mélange aromatique avec votre diffuseur d'huiles essentielles.;7.5;http://www.lilibio.com/composition-a-diffuser/873-menthe-citron.html;http://www.lilibio.com/img/p/873-1151-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170002180;;EUR;0;0;
Aromathérapie>Diffuseur d'huile essentielle;338-397; Nettoyant diffuseur [Florame] Volume - 50 mL;Indispensable pour que votre diffuseur Florame retrouvent sa jeunesse ! De l'alcool bio et de la lavande pour dissoudre les résidus d'huile essentielle.;5.9;http://www.lilibio.com/diffuseur/338-nettoyant-diffuseur.html;http://www.lilibio.com/img/p/338-457-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170001671;;EUR;0;0;
Aromathérapie>Diffuseur d'huile essentielle;402;Diffuseur électrique foncé+HE Gourmandise de Noël OFFERTE [Florame];Laissez-vous guider par les huiles essentielles. Ce diffuseur électrique en verre soufflé diffusera toutes les senteurs que vous souhaitez, au gré de vos envies....A PRIX CANON!OFFERT: une composition gourmandise de Noël 10 mL.;54.9;http://www.lilibio.com/diffuseur/402-diffuseur-electrique-harmonie-foncehe-gourmandise-de-noel-offerte.html;http://www.lilibio.com/img/p/402-522-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170010628;;EUR;0;0;
Aromathérapie>Diffuseur d'huile essentielle;403; Diffuseur électrique clair+HE Gourmandise de Noël OFFERTE [Florame];Laissez-vous guider par les huiles essentielles. Ce diffuseur électrique en verre soufflé diffusera toutes les senteurs que vous souhaitez, au gré de vos envies....A PRIX CANON!OFFERT: une composition gourmandise de Noël 10 mL.;54.9;http://www.lilibio.com/diffuseur/403-diffuseur-electrique-harmonie-clairhe-gourmandise-de-noel-offerte.html;http://www.lilibio.com/img/p/403-523-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170010611;;EUR;0;0;
Aromathérapie>Diffuseur d'huile essentielle;844; Godet et bâtonnet de bois [Florame];Le diffuseur nomade et écologique. Pratique, il suffit de déposer son flacon d'huile essentielle dans le godet et par capillarité l'huile essentielle remonte le long du bâtonnet et s'évapore peu à peu.;3.9;http://www.lilibio.com/diffuseur/844-godet-et-batonnet-de-bois.html;http://www.lilibio.com/img/p/844-1092-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3;;EUR;0;0;
Aromathérapie>Diffuseur d'huile essentielle;845; Recharge bâtonnets X3 [Florame];Le diffuseur nomade et écologique à déposer partout et qui diffuse selon vos envies.;3.9;http://www.lilibio.com/diffuseur/845-recharge-batonnets-x3.html;http://www.lilibio.com/img/p/845-1093-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170002159;;EUR;0;0;
Phytothérapie>Confort urinaire;929;Confort urinaire  [Phytoceutic];Le Cranberry et  l'Hibiscus associés à l'acérola et à l'ortie sont idéales pour  prévenir les infections urinaires, pour irriguer les reins, la vessie en cas d’inflammation et pour prévenir et traiter les calculs rénaux.;15.9;http://www.lilibio.com/confort-urinaire/929-confort-urinaire-phytoceutic-.html;http://www.lilibio.com/img/p/929-1198-large.jpg;5.9;0;1 jour;0;;0.00;Phytoceutic;3492270070086;;EUR;0;0;
Maison>Bougie;280-338; Bougie parfumée Caprice d'épices   [Florame] Poids - 120g;Parfumez  votre intérieur tout naturellement. Cette bougie est exclusivement composée d'huiles  essentielles BIO. Cire et mèche 100% d'origine végétale.;12.7;http://www.lilibio.com/bougie/280-bougie-parfumee-caprice-d-epices.html;http://www.lilibio.com/img/p/280-383-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016170;;EUR;0;0;
Maison>Bougie;281-339; Bougie parfumée Lavande gourmande   [Florame] Poids - 120g;Parfumez   votre intérieur tout naturellement. Cette bougie est exclusivement  composée d'huiles  essentielles BIO. Cire et mèche 100% d'origine  végétale.;12.7;http://www.lilibio.com/bougie/281-bougie-parfumee-lavande-gourmande.html;http://www.lilibio.com/img/p/281-384-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016231;;EUR;0;0;
Maison>Bougie;283-341; Bougie parfumée Verveine aérienne   [Florame] Poids - 120g;Parfumez   votre intérieur tout naturellement. Cette bougie est exclusivement  composée d'huiles  essentielles BIO. Cire et mèche 100% d'origine  végétale.;12.7;http://www.lilibio.com/bougie/283-bougie-parfumee-verveine-aerienne.html;http://www.lilibio.com/img/p/283-386-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016187;;EUR;0;0;
Maison>Parfum intérieur;290-348; Parfum d'intérieur Divine mandarine [Florame] Volume - 100 mL;Respirez mieux, respirez bio. Senteur gourmande et fraîche d'un panier de mandarine.;12.9;http://www.lilibio.com/parfum-interieur/290-parfum-d-interieur-divine-mandarine.html;http://www.lilibio.com/img/p/290-394-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016286;;EUR;0;0;
Maison>Parfum intérieur;291-349; Parfum d'intérieur Caprice d'épices [Florame] Volume - 100 mL;Respirez mieux, respirez bio. Senteur cannelle orange du pain d'épices.;12.9;http://www.lilibio.com/parfum-interieur/291-parfum-d-interieur-caprice-d-epices.html;http://www.lilibio.com/img/p/291-395-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016262;;EUR;0;0;
Maison>Parfum intérieur;292-350; Parfum d'intérieur Lavande gourmande [Florame] Volume - 100 mL;Respirez mieux, respirez bio. Senteur fleurie et délicate d'un bouquet de lavande.;12.9;http://www.lilibio.com/parfum-interieur/292-parfum-d-interieur-lavande-gourmande.html;http://www.lilibio.com/img/p/292-399-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016330;;EUR;0;0;
Maison>Parfum intérieur;293-351; Parfum d'intérieur Pureté raffinée [Florame] Volume - 100 mL;Respirez mieux, respirez bio. Senteur fraîche et chlorophyllée et poivrée. ;12.9;http://www.lilibio.com/parfum-interieur/293-parfum-d-interieur-verveine-aerienne.html;http://www.lilibio.com/img/p/293-397-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016316;;EUR;0;0;
Maison>Parfum intérieur;294-352; Parfum d'intérieur Verveine aérienne [Florame] Volume - 100 mL;Respirez mieux, respirez bio. Senteur citronnée de la verveine d'autant.;12.9;http://www.lilibio.com/parfum-interieur/294-parfum-d-interieur-verv.html;http://www.lilibio.com/img/p/294-398-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016279;;EUR;0;0;
Maison>Parfum intérieur;909-996;Parfum d'intérieur Sérénité sacrée [Florame] Volume - 100 mL;Respirez mieux, respirez bio. Senteur poudrée et chaude.;12.9;http://www.lilibio.com/parfum-interieur/909-parfum-d-interieur-serenite-sacree-florame-.html;http://www.lilibio.com/img/p/909-1174-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016347;;EUR;0;0;
Maison>Parfum intérieur;964-1046;Parfum d'interieur Instant relaxant [Florame] Volume - 100 mL;Respirez mieux, respirez bio. Senteur douce et chaudes.;12.9;http://www.lilibio.com/parfum-interieur/964-parfum-d-interieur-instant-relaxant-florame-.html;http://www.lilibio.com/img/p/964-1240-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016330;;EUR;0;0;
Maison>Batonnet parfumé;284-342; Bouquet parfumé Lavande gourmande avec 8 tiges de rotin  [Florame] Volume - 100 mL;Parfumez tout naturellement. Ses bâtonnets en rotin diffusent une odeur douce en continue dans toute la maison. Agréable à voir et surtout à sentir.;17.91;http://www.lilibio.com/batonnet-parfume/284-bouquet-parfume-lavande-gourmande.html;http://www.lilibio.com/img/p/284-387-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016552;19.9;EUR;0;1;
Maison>Batonnet parfumé;285-343; Bouquet parfumé Pureté raffinée avec 8 tiges de rotin   [Florame] Volume - 100 mL;Parfumez tout naturellement.  Ses bâtonnets en rotin diffusent une odeur douce en continue dans toute la maison. Agréable à voir et surtout à sentir.;17.91;http://www.lilibio.com/batonnet-parfume/285-bouquet-parfume-purete-raffinee-avec-8-tiges-de-rotin.html;http://www.lilibio.com/img/p/285-388-large.jpg;5.9;0;1 jour;0;;0.00;Florame;3516170016545;19.9;EUR;0;1;
