product_url;designation;price;category;image_url;description;merchand_id;manufacturer_id;shipping_cost;in_stock;stock_detail;condition;upc_ean;product_type;ISBN;brand
http://www.lilibio.com/huile-essentielle/358-lavande-aspic-bio.html;Huile essentielle Lavande aspic BIO Volume - 10 mL;9.1;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/358-478-large.jpg;Lavandula latifolia.;358-417;;5.9;Y;11;0;3516170001879;1;;
http://www.lilibio.com/huile-essentielle/359-lavande-fine-bio.html;Huile essentielle Lavande fine BIO  Volume - 10 mL;11.1;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/359-479-large.jpg;Lavandula angustifolia.;359-418;;5.9;Y;11;0;3516170000131;1;;
http://www.lilibio.com/huile-essentielle/360-lavandin-bio.html;Huile essentielle Lavandin BIO Volume - 10 mL;4.5;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/360-480-large.jpg;Lavandula hybrida.;360-419;;5.9;Y;4;0;3516170000155;1;;
http://www.lilibio.com/huile-essentielle/370-lemongrass-bio.html;Huile essentielle Lemongrass BIO Volume - 10 mL;5.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/370-490-large.jpg;Cymbopogon flexuosus.;370-426;;5.9;Y;6;0;3516170011632;1;;
http://www.lilibio.com/huile-essentielle/372-marjoliane-a-coquille-bio.html;Huile essentielle Marjoliane à coquille BIO Volume - 5 mL;9.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/372-492-large.jpg;Origanum majorana.;372-428;;5.9;Y;5;0;3516170010017;1;;
http://www.lilibio.com/huile-essentielle/373-menthe-poivree-bio.html;Huile essentielle Menthe poivrée BIO Volume - 10 mL;10.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/373-493-large.jpg;Mentha piperita.;373-429;;5.9;Y;6;0;3516170018136;1;;
http://www.lilibio.com/huile-essentielle/374-myrte-rouge-bio.html;Huile essentielle Myrte rouge BIO Volume - 10 mL;7.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/374-494-large.jpg;Myrtus communis.;374-430;;5.9;Y;5;0;3516170011410;1;;
http://www.lilibio.com/huile-essentielle/375-nard-bio.html;Huile essentielle Nard BIO Volume - 5 mL;11.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/375-495-large.jpg;Nardostachys jatamansi.;375-431;;5.9;Y;2;0;3516170010215;1;;
http://www.lilibio.com/huile-essentielle/376-niaouli-bio.html;Huile essentielle Niaouli BIO Volume - 10 mL;5.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/376-496-large.jpg;Melaleuca viridiflora.;376-432;;5.9;Y;7;0;3516170011076;1;;
http://www.lilibio.com/huile-essentielle/377-orange-amere-ou-petit-grain-bigaradier-bio.html;Huile essentielle Orange amère (zeste) BIO  Volume - 10 mL;5.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/377-497-large.jpg;Citrus aurantium amara.;377-433;;5.9;Y;8;0;3516170003132;1;;
http://www.lilibio.com/huile-essentielle/378-orange-douce-bio.html;Huile essentielle Orange douce (zeste) BIO Volume - 10 mL;4.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/378-498-large.jpg;Citrus sinensis ou citrus aurantium dulcis.;378-434;;5.9;Y;6;0;3516170011496;1;;
http://www.lilibio.com/huile-essentielle/381-palmarosa-bio.html;Huile essentielle Palmarosa BIO Volume - 10 mL;5.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/381-501-large.jpg;Cymbopogon martinii.;381-435;;5.9;Y;5;0;3516170011427;1;;
http://www.lilibio.com/huile-essentielle/382-pamplemousse-zeste-bio.html;Huile essentielle Pamplemousse (zeste) BIO Volume - 10 mL;10.5;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/382-502-large.jpg;Citrus paradisii.;382-436;;5.9;Y;5;0;3516170012110;1;;
http://www.lilibio.com/huile-essentielle/384-pin-sylvestre-bio.html;Huile essentielle Pin sylvestre BIO Volume - 10 mL;6.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/384-504-large.jpg;Pinus sylvestris.;384-438;;5.9;Y;21;0;3516170001916;1;;
http://www.lilibio.com/huile-essentielle/385-ravensare-bio.html;Huile essentielle Ravensare BIO Volume - 10 mL;8.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/385-505-large.jpg;Ravensara aromatica.;385-439;;5.9;Y;11;0;3516170001756;1;;
http://www.lilibio.com/huile-essentielle/387-sapin-de-siberie-bio.html;Huile essentielle Sapin de Sibérie BIO Volume - 10 mL;7.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/387-507-large.jpg;Abies sibrica. Respiratoire.;387-441;;5.9;Y;5;0;3516170016828;1;;
http://www.lilibio.com/huile-essentielle/388-saro-bio.html;Huile essentielle Saro BIO Volume - 10 mL;8.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/388-508-large.jpg;Cinnamosma fragans.;388-442;;5.9;Y;2;0;3516170014909;1;;
http://www.lilibio.com/huile-essentielle/389-sauge-sclaree-bio.html;Huile essentielle Sauge sclarée BIO Volume - 5 mL;9.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/389-509-large.jpg;Salvia sclarea.;389-443;;5.9;Y;2;0;3516170010123;1;;
http://www.lilibio.com/huile-essentielle/390-tea-tree-bio-arbre-a-the.html;Huile essentielle Tea tree BIO (Arbre à thé) Volume - 10 mL;7.5;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/390-510-large.jpg;Melaleuca alternifolia.;390-444;;5.9;Y;5;0;3516170011434;1;;
http://www.lilibio.com/huile-essentielle/391-thym-blanc-bio.html;Huile essentielle Thym blanc BIO Volume - 10 mL;9.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/391-511-large.jpg;Thymus satureoides.;391-445;;5.9;Y;4;0;3516170001923;1;;
http://www.lilibio.com/huile-essentielle/392-verveine-yunnan-bio.html;Huile essentielle Verveine yunnan BIO Volume - 10 mL;5.1;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/392-512-large.jpg;Litsea cubeba ou listée.;392-446;;5.9;Y;5;0;3516170010529;1;;
http://www.lilibio.com/huile-essentielle/393-ylang-ylang-bio.html;Huile essentielle Ylang Ylang BIO Volume - 10 mL;10.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/393-513-large.jpg;Cananga odorata.;393-447;;5.9;Y;6;0;3516170001190;1;;
http://www.lilibio.com/huile-essentielle/606-mandarine-bio.html;Huile essentielle Mandarine BIO Volume - 10 mL;8.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/606-744-large.jpg;Citrus reticulata blanco.;606-645;;5.9;Y;4;0;3516170015951;1;;
http://www.lilibio.com/huile-essentielle/846-romarin-camphre-bio.html;Huile essentielle Romarin camphré BIO Volume - 10 mL;6.7;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/846-1094-large.jpg;Rosmarinus officinalis.;846-931;;5.9;Y;6;0;3516170011649;1;;
http://www.lilibio.com/huile-essentielle/849-patchouli-bio.html;Huile essentielle Patchouli BIO Volume - 10 mL;10.9;Aromathérapie>Huiles essentielles;http://www.lilibio.com/img/p/849-1097-large.jpg;Pogostemon Cablin.;849-935;;5.9;Y;10;0;3516170002845;1;;
http://www.lilibio.com/composition-a-diffuser/322-composition-anti-tabac.html;Composition huile essentielle Anti-tabac Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/322-443-large.jpg;Neutralisez les odeurs de tabac.;322-384;;5.9;Y;10;0;3516170000032;1;;
http://www.lilibio.com/composition-a-diffuser/323-composition-eden.html;Composition huile essentielle Eden Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/323-444-large.jpg;Détente et méditation...;323-385;;5.9;Y;8;0;3516170000070;1;;
http://www.lilibio.com/composition-a-diffuser/324-composition-freshtonic.html;Composition huile essentielle  Freshtonic Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/324-445-large.jpg;Pétillant et fraîcheur des agrumes...;324-386;;5.9;Y;6;0;3516170000117;1;;
http://www.lilibio.com/composition-a-diffuser/325-composition-orientale.html;Composition huile essentielle Orientale Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/325-446-large.jpg;Un air d'Orient vous envahit...;325-387;;5.9;Y;6;0;3516170000193;1;;
http://www.lilibio.com/composition-a-diffuser/326-composition-provence.html;Composition huile essentielle Provence Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/326-447-large.jpg;Souvenirs de thym et de guarrigue...;326-388;;5.9;Y;8;0;3516170000230;1;;
http://www.lilibio.com/composition-a-diffuser/327-composition-relax.html;Composition huile essentielle Relax Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/327-448-large.jpg;Le mélange de la détente.;327-389;;5.9;Y;5;0;3516170000254;1;;
http://www.lilibio.com/composition-a-diffuser/328-composition-respiratoire.html;Composition huile essentielle  Respiratoire Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/328-449-large.jpg;Complexe des puissantes huiles anti-infectieuses.;328-390;;5.9;Y;5;0;3516170000278;1;;
http://www.lilibio.com/composition-a-diffuser/329-composition-sensual.html;Composition huile essentielle Sensual Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/329-450-large.jpg;Senteur douce et suave.;329-391;;5.9;Y;3;0;3516170001824;1;;
http://www.lilibio.com/composition-a-diffuser/330-composition-yogi.html;Composition huile essentielle Yogi Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/330-451-large.jpg;Laissez vous aller à la détente du corps et de l'ésprit.;330-392;;5.9;Y;8;0;3516170000353;1;;
http://www.lilibio.com/composition-a-diffuser/331-composition-cannelle-orange.html;Composition huile essentielle Cannelle-orange Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/331-452-large.jpg;Souvenir de Noël...;331-393;;5.9;Y;7;0;3516170000926;1;;
http://www.lilibio.com/composition-a-diffuser/332-composition-anti-insectes.html;Composition huile essentielle Anti-insectes Volume - 10 mL;6.9;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/332-453-large.jpg;Oubliez les piqûres d'insectes!;332-394;;5.9;Y;4;0;3516170000018;1;;
http://www.lilibio.com/composition-a-diffuser/873-menthe-citron.html;Composition huile essentielle Menthe-citron BIO Volume - 10 mL;7.5;Aromathérapie>Composition d'huile essentielle à diffuser;http://www.lilibio.com/img/p/873-1151-large.jpg;Odeur tonique et fraîche.;873-951;;5.9;Y;6;0;3516170002180;1;;
http://www.lilibio.com/diffuseur/338-nettoyant-diffuseur.html;Nettoyant diffuseur Volume - 50 mL;5.9;Aromathérapie>Diffuseur d'huile essentielle;http://www.lilibio.com/img/p/338-457-large.jpg;Indispensable pour que vos Diffuseurs Florame retrouvent leur première jeunesse !;338-397;;5.9;Y;3;0;3516170001671;1;;
http://www.lilibio.com/diffuseur/400-coffret-diffuion-de-noel-harmonie.html;Coffret diffusion de Noël Harmonie clair;69.9;Aromathérapie>Diffuseur d'huile essentielle;http://www.lilibio.com/img/p/400-520-large.jpg;Laissez-vous guider par les huiles essentielles.;400;;5.9;Y;2;0;3516170017368;1;;
http://www.lilibio.com/diffuseur/401-coffret-diffusion-noel-harmonie.html;Coffret diffusion Noël Harmonie foncé;69.9;Aromathérapie>Diffuseur d'huile essentielle;http://www.lilibio.com/img/p/401-521-large.jpg;Laissez-vous guider par les huiles essentielles.;401;;5.9;Y;2;0;3516170017351;1;;
http://www.lilibio.com/diffuseur/402-diffuseur-electrique-harmonie-foncehe-gourmandise-de-noel-offerte.html;Diffuseur éléctrique Harmonie Foncé+HE gourmandise de Noël ;54.9;Aromathérapie>Diffuseur d'huile essentielle;http://www.lilibio.com/img/p/402-522-large.jpg;Laissez-vous guider par les huiles essentielles.;402;;5.9;Y;4;0;3516170010628;1;;
http://www.lilibio.com/diffuseur/403-diffuseur-electrique-harmonie-clairhe-gourmandise-de-noel-offerte.html;Diffuseur éléctrique Harmonie Clair+HE Gourmandise de Noël ;54.9;Aromathérapie>Diffuseur d'huile essentielle;http://www.lilibio.com/img/p/403-523-large.jpg;Laissez-vous guider par les huiles essentielles.;403;;5.9;Y;3;0;3516170010611;1;;
http://www.lilibio.com/diffuseur/844-godet-et-batonnet-de-bois.html;Godet et bâtonnet de bois;3.9;Aromathérapie>Diffuseur d'huile essentielle;http://www.lilibio.com/img/p/844-1092-large.jpg;Le diffuseur nomade et écologique.;844;;5.9;Y;2;0;3;1;;
http://www.lilibio.com/diffuseur/845-recharge-batonnets-x3.html;Recharge bâtonnet par 3;3.9;Aromathérapie>Diffuseur d'huile essentielle;http://www.lilibio.com/img/p/845-1093-large.jpg;Le difuseur nomade et écologique.;845;;5.9;Y;10;0;3516170002159;1;;
http://www.lilibio.com/hygiene-intime/77-gynea-gel-intime.html;Gynéa gel intime Volume - 500 mL;7.9;Corps>Hygiène intime;http://www.lilibio.com/img/p/77-746-large.jpg;Une formule lavante sans savon, ultra-douce qui respecte la sensibilité des muqueuses pour la toilette intime quotidienne.;77-646;;5.9;Y;4;0;3283950912389;1;;
http://www.lilibio.com/hygiene-intime/78-gynea-lingettes-intime.html;Gynéa lingettes intime par 10 unités Quantité - 10;4.2;Corps>Hygiène intime;http://www.lilibio.com/img/p/78-157-large.jpg;Une formule ultra-douce qui respecte la sensibilité des muqueuses pour une utilisation à tout moment de la journée. ;78-127;;5.9;Y;2;0;3283950911795;1;;
http://www.lilibio.com/hygiene-intime/707-gel-hygiene-intime.html;Gel hygiène intime Volume - 225 mL;12.9;Corps>Hygiène intime;http://www.lilibio.com/img/p/707-853-large.jpg; Mauve, cranberry, hibiscus - Soin doux et protecteur.;707-720;;5.9;Y;3;0;3284410015299;1;;
http://www.lilibio.com/bougie/280-bougie-parfumee-caprice-d-epices.html;Bougie parfumée Caprice d'épices Poids - 120g;12.7;Maison>Bougie;http://www.lilibio.com/img/p/280-383-large.jpg;Parfumez tout naturellement.;280-338;;5.9;Y;2;0;3516170016170;1;;
http://www.lilibio.com/bougie/281-bougie-parfumee-lavande-gourmande.html;Bougie parfumée Lavande gourmande Poids - 120g;12.7;Maison>Bougie;http://www.lilibio.com/img/p/281-384-large.jpg;Parfumez tout naturellement.;281-339;;5.9;Y;3;0;3516170016231;1;;
http://www.lilibio.com/bougie/283-bougie-parfumee-verveine-aerienne.html;Bougie parfumée Verveine aérienne Poids - 120g;12.7;Maison>Bougie;http://www.lilibio.com/img/p/283-386-large.jpg;Parfumez tout naturellement.;283-341;;5.9;Y;3;0;3516170016187;1;;
http://www.lilibio.com/parfum-interieur/290-parfum-d-interieur-divine-mandarine.html;Parfum d'intérieur Divine mandarine Volume - 100 mL;12.9;Maison>Parfum intérieur;http://www.lilibio.com/img/p/290-394-large.jpg;Respirez mieux, respirez bio.;290-348;;5.9;Y;4;0;3516170016286;1;;
http://www.lilibio.com/parfum-interieur/291-parfum-d-interieur-caprice-d-epices.html;Parfum d'intérieur Caprice d'épices Volume - 100 mL;12.9;Maison>Parfum intérieur;http://www.lilibio.com/img/p/291-395-large.jpg;Respirez mieux, respirez bio.;291-349;;5.9;Y;3;0;3516170016262;1;;
http://www.lilibio.com/parfum-interieur/292-parfum-d-interieur-lavande-gourmande.html;Parfum d'intérieur Instant relaxant Volume - 100 mL;12.9;Maison>Parfum intérieur;http://www.lilibio.com/img/p/292-399-large.jpg;Respirez mieux, respirez bio.;292-350;;5.9;Y;1;0;3516170016330;1;;
http://www.lilibio.com/parfum-interieur/293-parfum-d-interieur-verveine-aerienne.html;Parfum d'intérieur Pureté raffinée Volume - 100 mL;12.9;Maison>Parfum intérieur;http://www.lilibio.com/img/p/293-397-large.jpg;Respirez mieux, respirez bio.;293-351;;5.9;Y;1;0;3516170016316;1;;
http://www.lilibio.com/parfum-interieur/294-parfum-d-interieur-verv.html;Parfum d'intérieur Verveine aérienne Volume - 100 mL;12.9;Maison>Parfum intérieur;http://www.lilibio.com/img/p/294-398-large.jpg;Respirez mieux, respirez bio.;294-352;;5.9;Y;3;0;3516170016279;1;;
http://www.lilibio.com/parfum-interieur/867-parfum-d-interieur.html;Parfum d'intérieur Lavande gourmande Volume - 100 mL;12.9;Maison>Parfum intérieur;http://www.lilibio.com/img/p/867-1116-large.jpg;Détend, soulage les angoisses et les insomnies.;867-954;;5.9;Y;3;0;3516170016323;1;;
http://www.lilibio.com/batonnet-parfume/284-bouquet-parfume-lavande-gourmande.html;Bouquet parfumé Lavande gourmande avec 8 tiges de rotin Volume - 100 mL;19.9;Maison>Batonnet parfumé;http://www.lilibio.com/img/p/284-387-large.jpg;Parfumez tout naturellement.;284-342;;5.9;Y;2;0;3516170016552;1;;
http://www.lilibio.com/batonnet-parfume/285-bouquet-parfume-purete-raffinee-avec-8-tiges-de-rotin.html;Bouquet parfumé Pureté raffinée avec 8 tiges de rotin Volume - 100 mL;19.9;Maison>Batonnet parfumé;http://www.lilibio.com/img/p/285-388-large.jpg;Parfumez tout naturellement.;285-343;;5.9;Y;1;0;3516170016545;1;;
http://www.lilibio.com/visage/56-pare-feu.html;Pare feu Volume - 75 mL;10.2;Homme>Soin hydratant visage;http://www.lilibio.com/img/p/56-1104-large.jpg;Un baume frais et léger pour calmer le feu du rasoir et réparer l’épiderme.;56-89;;5.9;Y;5;0;3283950912037;1;;
http://www.lilibio.com/visage/58-gueluel-d-ange.html;Gueule d'ange Volume - 50 mL;14.9;Homme>Soin hydratant visage;http://www.lilibio.com/img/p/58-121-large.jpg;Un soin protecteur qui apaise et hydrate l'épiderme.;58-91;;5.9;Y;3;0;3283950912013;1;;
http://www.lilibio.com/visage/171-soin-visage-3-en-1-lift-argan.html;Soin visage 3 en 1 Lift Argan Volume - 50 mL;16.9;Homme>Soin hydratant visage;http://www.lilibio.com/img/p/171-270-large.jpg;Soin complet anti-âge, hydratant et apaisant.;171-224;;5.9;Y;8;0;3517360032796;1;;
http://www.lilibio.com/visage/217-creme-anti-age-bio.html;Crème anti-âge Bio Volume - 30 mL;15.9;Homme>Soin hydratant visage;http://www.lilibio.com/img/p/217-318-large.jpg;Crème hydratante et non grasse.;217-273;;5.9;Y;3;0;3516170012851;1;;
http://www.lilibio.com/visage/519-creme-hydratante-homme.html;Crème hydratante Homme Volume - 30 mL;12.1;Homme>Soin hydratant visage;http://www.lilibio.com/img/p/519-646-large.jpg;Hydrate et protège.;519-563;;5.9;Y;10;0;3596204268898;1;;
http://www.lilibio.com/visage/549-baume-apres-rasage.html;Baume après rasage Volume - 50 mL;16.5;Homme>Soin hydratant visage;http://www.lilibio.com/img/p/549-679-large.jpg;Apaise le feu du rasoir et protège la peau.;549-590;;5.9;Y;1;0;3284410014360;1;;
http://www.lilibio.com/rasage/55-fine-lame.html;Fine lame Volume - 150 mL;9.9;Homme>Soin du rasage;http://www.lilibio.com/img/p/55-118-large.jpg;Une mousse douce et aérienne pour un rasage optimal. ;55-88;;5.9;Y;6;0;3283950912020;1;;
http://www.lilibio.com/rasage/131-baume-apres-rasage-ralentisseur-de-repousse.html;Baume après rasage, ralentisseur de repousse Volume - 50 mL;13.9;Homme>Soin du rasage;http://www.lilibio.com/img/p/131-201-large.jpg;Apaise le feu du rasoir et ralentit la repousse du poil.;131-182;;5.9;Y;2;0;3760125130194;1;;
http://www.lilibio.com/rasage/170-creme-de-rasage-lift-argan.html;Crème de rasage Lift'Argan Volume - 150 mL;10.9;Homme>Soin du rasage;http://www.lilibio.com/img/p/170-269-large.jpg;Apaise le feu de rasoir grâce à sa texture crèmeuse;170-223;;5.9;Y;5;0;3517360042795;1;;
http://www.lilibio.com/rasage/215-baume-apres-rasage.html;Baume après rasage Volume - 75 mL;13.9;Homme>Soin du rasage;http://www.lilibio.com/img/p/215-316-large.jpg;Baume bio cicatrisant , non gras.;215-271;;5.9;Y;3;0;3516170012943;1;;
http://www.lilibio.com/rasage/219-mousse-de-rasage.html;Mousse de rasage Volume - 150 mL;12.5;Homme>Soin du rasage;http://www.lilibio.com/img/p/219-320-large.jpg;Rafraichissante et protectrice.;219-275;;5.9;Y;5;0;3516170012868;1;;
http://www.lilibio.com/rasage/220-huile-de-rasage-.html;Huile de rasage  Volume - 30 mL;12.5;Homme>Soin du rasage;http://www.lilibio.com/img/p/220-321-large.jpg;Pour une glisse et une protection parfaite.;220-276;;5.9;Y;3;0;3516170012905;1;;
http://www.lilibio.com/rasage/516-creme-a-raser-adoucissante.html;Crème à raser adoucissante Volume - 75 mL;6.2;Homme>Soin du rasage;http://www.lilibio.com/img/p/516-643-large.jpg;Prépare les peaux sensibles.;516-560;;5.9;Y;13;0;3596206289112;1;;
http://www.lilibio.com/rasage/517-baume-apres-rasage.html;Baume après rasage Volume - 100 mL;10.4;Homme>Soin du rasage;http://www.lilibio.com/img/p/517-644-large.jpg;Protège et apaise.;517-561;;5.9;Y;6;0;3596207244240;1;;
http://www.lilibio.com/rasage/518-lotion-apres-rasage.html;Lotion après rasage Volume - 100 mL;9.7;Homme>Soin du rasage;http://www.lilibio.com/img/p/518-645-large.jpg;Rafraîchit et tonifie.;518-562;;5.9;Y;9;0;3596207201960;1;;
http://www.lilibio.com/rasage/547-creme-a-raser.html;Crème à raser Volume - 150 mL;13.9;Homme>Soin du rasage;http://www.lilibio.com/img/p/547-677-large.jpg;Douce et onctueuse.;547-588;;5.9;Y;2;0;3284410013837;1;;
http://www.lilibio.com/solaire/693-ecla.html;Éclat de beauté solaire bio;22.9;Phytothérapie>Solaire;http://www.lilibio.com/img/p/693-839-large.jpg;Le premier préparateur solaire BIO.;693;;5.9;Y;11;0;3492270005415;1;;
http://www.lilibio.com/accessoire-bien-etre/256-brosse-anti-cellulite-minceur-et-fermete.html;Brosse anti cellulite minceur et fermeté Matière - Bois huilé;8.9;Accessoires bien-être;http://www.lilibio.com/img/p/256-359-large.jpg;Pour eliminer la cellulite incrustée, il faut masser.;256-311;;5.9;Y;3;0;4009463600938;1;;
http://www.lilibio.com/accessoire-bien-etre/838-peigne-applicateur-pour-colorations.html;Peigne applicateur pour coloration;1.9;Accessoires bien-être;http://www.lilibio.com/img/p/838-1091-large.jpg;Pour une couleur plus facile à poser.;838;;5.9;Y;7;0;;1;;
http://www.lilibio.com/le-change/35-fee-proprette.html;Fée proprette Volume - 125 mL;19.9;Bébé>Le change;http://www.lilibio.com/img/p/35-75-large.jpg;Fluide nettoyant apaisant, bébés Jeunes enfants.;35-68;;5.9;Y;3;0;3555960000524;1;;
http://www.lilibio.com/le-change/36-fee-luzette.html;Fée luzette Volume - 50 mL;15.6;Bébé>Le change;http://www.lilibio.com/img/p/36-76-large.jpg;Fluide bien-être bébés, nourrit et protège.;36-69;;5.9;Y;2;0;3555960000500;1;;
http://www.lilibio.com/le-change/95-poudre-douceur-bebe.html;Poudre douceur bébé Poids - 65g;6.7;Bébé>Le change;http://www.lilibio.com/img/p/95-174-large.jpg;L'humidité est absorbée, la peau est douce, protégée et délicatement parfumée.;95-144;;5.9;Y;6;0;3283950911283;1;;
http://www.lilibio.com/le-change/98-lait-de-toilette.html;Lait de toilette Volume - 500 mL;9.9;Bébé>Le change;http://www.lilibio.com/img/p/98-178-large.jpg;Une texture légère et fondante pour nettoyer en douceur, hydrater et nourrir la peau de bébé.;98-149;;5.9;Y;3;0;3283950911290;1;;
http://www.lilibio.com/le-change/100-liniment-creme-pour-le-change.html;Liniment crème pour le change Volume - 200 mL;6.7;Bébé>Le change;http://www.lilibio.com/img/p/100-939-large.jpg;Une recette ancestrale pour apaiser, nettoyer les fesses des bébés et les protéger des agressions.;100-807;;5.9;Y;6;0;3283950911788;1;;
http://www.lilibio.com/le-change/100-liniment-creme-pour-le-change.html;Liniment crème pour le change Volume - 500 mL;12.9;Bébé>Le change;http://www.lilibio.com/img/p/100-180-large.jpg;Une recette ancestrale pour apaiser, nettoyer les fesses des bébés et les protéger des agressions.;100-808;;5.9;Y;4;0;3283950912334;1;;
http://www.lilibio.com/le-change/197-lotion-micellaire-adoucissante-pour-bebe.html;Lotion micellaire adoucissante pour bébé Volume - 500 mL;10.9;Bébé>Le change;http://www.lilibio.com/img/p/197-297-large.jpg;Pour nettoyer et rafraîchir bébé à tous moments de la journée...;197-251;;5.9;Y;2;0;3517360022742;1;;
http://www.lilibio.com/le-change/198-bioliniment-protecteur-bio.html;Bioliniment protecteur Volume - 400 mL;10.9;Bébé>Le change;http://www.lilibio.com/img/p/198-298-large.jpg;Protége et apaise bébé...;198-252;;5.9;Y;5;0;3517360042740;1;;
http://www.lilibio.com/le-change/198-bioliniment-protecteur-bio.html;Bioliniment protecteur Volume - 1L;10.9;Bébé>Le change;http://www.lilibio.com/img/p/198-298-large.jpg;Protége et apaise bébé...;198-253;;5.9;Y;4;0;3517360000993;1;;
http://www.lilibio.com/le-change/199-creme-de-change-pour-bebe.html;Crème de change pour bébé Volume - 75 mL;7.9;Bébé>Le change;http://www.lilibio.com/img/p/199-299-large.jpg;Idéale pour prevenir et traiter les rougeurs du siège.;199-254;;5.9;Y;5;0;3517360052749;1;;
http://www.lilibio.com/le-change/200-lait-de-toilette-sans-rincage-bebe.html;Lait de toilette sans rinçage bébé Volume - 400 mL;12.9;Bébé>Le change;http://www.lilibio.com/img/p/200-300-large.jpg;Idéal pour nettoyer bébé à tous moments de la journée.;200-255;;5.9;Y;6;0;3517360002744;1;;
http://www.lilibio.com/le-change/202-trousse-de-voyage-bio-pour-bebe.html;Trousse de voyage BIO pour bébé Couleur - Rose, Couleur - Bleu;8.9;Bébé>Le change;http://www.lilibio.com/img/p/202-302-large.jpg;Pour un bébé nomade mais toujours BIO.Existe en rose ou en bleu.;202-257;;5.9;Y;1;0;3517365000622;1;;
http://www.lilibio.com/le-change/476-creme-change-bebe.html;Crème change bébé Volume - 75 mL;6.4;Bébé>Le change;http://www.lilibio.com/img/p/476-598-large.jpg;Protège les fesses de bébé.;476-517;;5.9;Y;11;0;3596206529621;1;;
http://www.lilibio.com/le-change/477-lait-de-toilette-bebe.html;Lait de toilette bébé Volume - 200 mL;5.5;Bébé>Le change;http://www.lilibio.com/img/p/477-599-large.jpg;Idéal pour une toilette tout en douceur.;477-518;;5.9;Y;7;0;3596204358469;1;;
http://www.lilibio.com/le-change/608-lait-de-toilette-bebe.html;Lait de toilette bébé Volume - 200 mL;14.9;Bébé>Le change;http://www.lilibio.com/img/p/608-749-large.jpg; Hamamélis, argan, karité -                         Visage et corps.;608-648;;5.9;Y;6;0;3284410013165;1;;
http://www.lilibio.com/le-change/610-creme-de-change-bebe.html;Crème de change bébé Volume - 75 mL;10.9;Bébé>Le change;http://www.lilibio.com/img/p/610-751-large.jpg; Calendula, coton, olive -                         Protège les fesses de bébé et traite les rougeurs.;610-650;;5.9;Y;5;0;3284410013141;1;;
http://www.lilibio.com/le-change/611-eau-nettoyante-rafraichissante-bebe.html;Eau nettoyante rafraîchissante bébé Volume - 200 mL;11.9;Bébé>Le change;http://www.lilibio.com/img/p/611-752-large.jpg; Camomille, coquelicot, tilleul - Eau fraĉhe pour emmener partout.;611-651;;5.9;Y;5;0;3284410013196;1;;
